-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
-1.571,-1.553,-1.536,-1.518,-1.501,-1.484,-1.466,-1.449,-1.431,-1.414,-1.396,-1.379,-1.361,-1.344,-1.326,-1.309,-1.292,-1.274,-1.257,-1.239,-1.222,-1.204,-1.187,-1.169,-1.152,-1.134,-1.117,-1.1,-1.082,-1.065,-1.047,-1.03,-1.012,-0.995,-0.977,-0.96,-0.942,-0.925,-0.908,-0.89,-0.873,-0.855,-0.838,-0.82,-0.803,-0.785,-0.768,-0.75,-0.733,-0.716,-0.698,-0.681,-0.663,-0.646,-0.628,-0.611,-0.593,-0.576,-0.559,-0.541,-0.524,-0.506,-0.489,-0.471,-0.454,-0.436,-0.419,-0.401,-0.384,-0.367,-0.349,-0.332,-0.314,-0.297,-0.279,-0.262,-0.244,-0.227,-0.209,-0.192,-0.175,-0.157,-0.14,-0.122,-0.105,-0.087,-0.07,-0.052,-0.035,-0.017,0.0,0.017,0.035,0.052,0.07,0.087,0.105,0.122,0.14,0.157,0.175,0.192,0.209,0.227,0.244,0.262,0.279,0.297,0.314,0.332,0.349,0.367,0.384,0.401,0.419,0.436,0.454,0.471,0.489,0.506,0.524,0.541,0.559,0.576,0.593,0.611,0.628,0.646,0.663,0.681,0.698,0.716,0.733,0.75,0.768,0.785,0.803,0.82,0.838,0.855,0.873,0.89,0.908,0.925,0.942,0.96,0.977,0.995,1.012,1.03,1.047,1.065,1.082,1.1,1.117,1.134,1.152,1.169,1.187,1.204,1.222,1.239,1.257,1.274,1.292,1.309,1.326,1.344,1.361,1.379,1.396,1.414,1.431,1.449,1.466,1.484,1.501,1.518,1.536,1.553,1.571
